,employer,union,city,county,start_date,end_date,employer_type,union_type,contract_pdf_link
1365,Cherry Hill Tp-Camden,IBT Loc 676,Cherry Hill Tp,Camden,01/01/2011,12/31/2013,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/0e60a31a051dabaf852579d1006e322e/$FILE/Cherry%20Hill%20Tp%20and%20IBT%20Loc%20676%20BC%202011.pdf
1366,Cherry Hill Tp-Camden,IBT Loc 676,Cherry Hill Tp,Camden,01/01/2005,12/31/2007,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/4a51fa1ad414df5d852570ca0076be22/$FILE/Cherry%20Hill%20Tp%20and%20IBT%20Loc%20676%20White%20Collar%202005.pdf
1367,Cherry Hill Tp-Camden,IBT Loc 676,Cherry Hill Tp,Camden,01/01/2003,12/31/2006,Municipal,"Blue Collar, Dispatchers",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/56c60733fef448f4852570ca00768de5/$FILE/Cherry%20%20Hill%20Tp%20and%20IBT%20Loc%20676%20Dispatchers%20Blue%20Collar%202003.pdf
1368,Cherry Hill Tp-Camden,IBT Loc 676,Cherry Hill Tp,Camden,01/01/2003,12/31/2006,Municipal,Dispatchers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/6e7d04f67736e165852570ca0075e4b3/$FILE/Cherry%20%20Hill%20Tp%20and%20IBT%20Loc%20676%20Dispatchers%202003.pdf
1369,Cherry Hill Tp-Camden,PBA Loc 176,Cherry Hill Tp,Camden,01/01/2018,12/31/2021,Municipal,"Detectives, Police Officers",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/bde2527e10a9cc56852583c2006dd7c7/$FILE/Cherry%20Hill%20Tp%20and%20PBA%20Loc%20176%202018.pdf
1370,Cherry Hill Tp-Camden,PBA Loc 176,Cherry Hill Tp,Camden,01/01/2014,12/31/2017,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/2551c8ab22e49ad185257da3006f5d92/$FILE/Cherry%20Hill%20Tp%20and%20PBA%20Loc%20176%202014.docx
1371,Cherry Hill Tp-Camden,PBA Loc 176,Cherry Hill Tp,Camden,01/01/2010,12/31/2013,Municipal,"Other, Police Officers",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/9d78c495d4020596852579d1006eb616/$FILE/CHerry%20Hill%20Tp%20and%20PBA%20Loc%20176%202010.pdf
1372,Cherry Hill Tp-Camden,PBA Loc 176,Cherry Hill Tp,Camden,01/01/2006,12/31/2009,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/5ff154007b28490b8525715d006e9253/$FILE/Cherry%20Hill%20Tp%20and%20PBA%20Loc%20176%202006.pdf
1373,Cherry Hill Tp-Camden,PBA Loc 176,Cherry Hill Tp,Camden,01/01/2002,12/31/2005,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/fb812fff6807326d852570ca00771793/$FILE/Cherry%20Hill%20Tp%20and%20PBA%20Loc%20176%202002.pdf
1374,Cherry Hill Tp-Camden,PBA Loc 176 & FOP Lodge 28,Cherry Hill Tp,Camden,01/01/1973,12/31/1974,Municipal,"Police Officers, Police Superior Officers",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/b72ad9cc013c3ca3852572170060d083/$FILE/Cherry%20Hill%20Tp%20and%20PBA%20Loc%20176%20&%20FOP%20Lodge%2028%201973.pdf
1375,Chesilhurst Boro-Camden,"AFSCME Co 63, Local 3303R",Chesilhurst Boro,Camden,01/01/2018,12/31/2021,Municipal,"Blue Collar, Non-Supervisory",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/20b2256dfc1988ec8525831c00558052/$FILE/Chesilhurst%20Boro%20and%20AFSMCE%20CO%2063%20Loc%203303R%202018.pdf
1376,Chesilhurst Boro-Camden,FOP Lodge 56,Chesilhurst Boro,Camden,01/01/2018,12/31/2020,Municipal,"Corporals, Police Officers, Sergeants",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/c85a0f0660fbecef852583b6004d880c/$FILE/Chesilhurst%20Boro%20and%20FOP%20Lodge%2056%202018.pdf
1377,Chesilhurst Boro-Camden,PBA Loc 362,Chesilhurst Boro,Camden,01/01/2016,12/31/2020,Municipal,Lieutenants,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/80fc75252f10dc3f85257fcd0064c075/$FILE/Chesilhurst%20Boro%20and%20PBA%20Loc%20362%202016.pdf
1378,Chesilhurst Boro-Camden,PBA Loc 362,Chesilhurst Boro,Camden,01/01/2015,12/31/2017,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/e0026e9ac37cf6db85257fcd005b5010/$FILE/Chesilhurst%20Boro%20and%20PBA%20Loc%20362%202015.pdf
1379,Chesilhurst Boro-Camden,PBA Loc 362,Chesilhurst Boro,Camden,01/01/2010,12/31/2014,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/5ce8cc8c7ea74fac852578ea004ad7af/$FILE/Chesilhurst%20Boro%20and%20PBA%20Loc%20362%202010.pdf
1380,Chester Boro-Morris,PBA Loc 315,Chester Boro,Morris,01/01/2013,12/31/2016,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/eb03faeeb620fca285257bf9004fe612/$FILE/Chester%20Boro%20and%20PBA%20Loc%20315%202013.docx
1381,Chester Boro-Morris,PBA Loc 315,Chester Boro,Morris,01/01/2009,12/31/2012,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/9b28c5b6d5c82ac48525799c006eb494/$FILE/Chester%20Boro%20and%20PBA%20Loc%20315%202009.pdf
1382,Chester Boro-Morris,PBA Loc 315,Chester Boro,Morris,01/01/2005,12/31/2008,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/ab1ee69e8781a044852574180060de46/$FILE/Chester%20Boro%20and%20PBA%20Loc%20315%202005.pdf
1383,Chester Tp-Morris,Chester Boro Police Offrs Assn,Chester Tp,Morris,01/01/1998,12/31/1999,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/e11c210e8dffc145852571630059d984/$FILE/ATTPC3RW/Chester%20Tp%20and%20Chester%20Boro%20Police%20Offrs%20Assn%201998.pdf
1384,Chester Tp-Morris,Chester Tp Police,Chester Tp,Morris,01/01/2017,12/31/2019,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d2ea4ceccb2295b185258088005b939b/$FILE/Chester%20Tp%20and%20Chester%20Tp%20Police%202017.pdf
1385,Chester Tp-Morris,Chester Tp Police,Chester Tp,Morris,01/01/2014,12/31/2016,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/88836d59fafe631f85257fff006f0ccf/$FILE/Chester%20Tp%20and%20PBA%20Loc%20315%202014.pdf
1386,Chester Tp-Morris,Chester Tp Police SOA,Chester Tp,Morris,01/01/2020,12/31/2023,Municipal,Lieutenants,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/a9e8cad31294eda88525862a005ba74a/$FILE/Chester%20TP%20and%20Chester%20Tp%20SOA%202020.pdf
1387,Chester Tp-Morris,Chester Tp Police SOA,Chester Tp,Morris,01/01/1995,12/31/1995,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/2b20b3e059edd66f8525776500725672/$FILE/ATTK6EGJ/Chester%20Tp%20and%20Chester%20Tp%20Police%20SOA%201995.pdf
1388,Chester Tp-Morris,IBT Loc 469,Chester Tp,Morris,01/01/2018,12/31/2020,Municipal,"Blue Collar, Dept of Public Works - All Divisions",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/81a125f6342952738525820a005a1477/$FILE/Chester%20Tp%20and%20IBT%20Loc%20469%202018.pdf
1389,Chester Tp-Morris,IBT Loc 469,Chester Tp,Morris,01/01/2015,12/31/2017,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/f62fc34db770142585257e6f00610350/$FILE/Chester%20Tp%20and%20IBT%20Loc%20469%202015.pdf
1390,Chester Tp-Morris,PBA Loc 315,Chester Tp,Morris,01/01/2020,12/31/2023,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d5a767015de995f68525858b0050bf13/$FILE/Chester%20Tp%20and%20PBA%20Loc%20315%202020.pdf
1391,Chester Tp-Morris,PBA Loc 315,Chester Tp,Morris,01/01/1995,12/31/1997,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/7f5a84d2ddccb9cb8525776600673ef2/$FILE/ATTKK8OQ/Chester%20Tp%20and%20PBA%20Loc%20315%201995.pdf
1392,Chesterfield Tp-Burlington,FOP Lodge 114,Chesterfield Tp,Burlington,01/01/2012,12/31/2014,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/5b409ba66eb7281685257a8e006eb9e6/$FILE/Chesterfield%20Tp%20and%20FOP%20Lodge%20114%202012.pdf
1393,Chesterfield Tp-Burlington,FOP Lodge 114,Chesterfield Tp,Burlington,01/01/2010,12/31/2011,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/ec823d89cb640cb485257712004c3def/$FILE/Chesterfield%20Tp%20and%20FOP%20Lodge%20114%202010.pdf
1394,Chesterfield Tp-Burlington,FOP Lodge 114,Chesterfield Tp,Burlington,01/01/2006,12/31/2009,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/ae246a856eeee072852571b9005ecaa9/$FILE/Chesterfield%20Tp%20and%20FOP%20Lodge%20114%202006.pdf
1395,Cinnaminson Fire Dist 1-Burlington,Cinnaminson Uniformed FF Assn Loc 4363,Cinnaminson Fire Dist 1,Burlington,03/01/2003,02/28/2006,Municipal,Firefighters,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d4de79554b1fbc9a852572fa0068d5ef/$FILE/Cinnaminson%20Fire%20Dist%201%20and%20Cinnaminson%20Uniformed%20FF%20Assn%20Loc%204363%202003.doc
1396,Cinnaminson Tp-Burlington,Cinnaminson Police Assn,Cinnaminson Tp,Burlington,01/01/2018,12/31/2022,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/6510925cbc382ad285258490005d67e3/$FILE/Cinnaminson%20Tp%20and%20Police%20Assn%202018.pdf
1397,Cinnaminson Tp-Burlington,Cinnaminson Police Assn,Cinnaminson Tp,Burlington,01/01/2008,12/31/2012,Municipal,"Other, Police Officers, Secretarial, Sergeants",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/cd8ee6bb099bcd6385257b8f0069d965/$FILE/Cinnaminson%20Tp%20and%20Cinnaminson%20PA%202008.pdf
1398,Cinnaminson Tp-Burlington,Cinnaminson Police Assn SOA,Cinnaminson Tp,Burlington,01/01/2018,12/31/2022,Municipal,Police Superior Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/dbd266a44ed1a32785258490005daadf/$FILE/Cinnaminson%20Tp%20and%20Police%20Assn%20SOA%202018.pdf
1399,Cinnaminson Tp-Burlington,IAFF Loc 3091,Cinnaminson Tp,Burlington,03/01/2000,02/28/2003,Municipal,"Fire Officers, Firefighters",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/515c4a6964c30d8b852572130051b68d/$FILE/Cinnaminson%20Tp%20and%20IAFF%20Loc%203091%202000.pdf
1400,Cinnaminson Tp-Burlington,IAFF Loc 3091,Cinnaminson Tp,Burlington,03/01/1993,02/28/1997,Municipal,Firefighters,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/0eb03c321f90304c85257292005f10b6/$FILE/ATTOAGUI/Cinnaminson%20Tp%20and%20IAFF%20Loc%203091%201993.pdf
1401,Cinnaminson Tp-Burlington,IBT Loc 676,Cinnaminson Tp,Burlington,01/01/2016,12/31/2019,Municipal,"Blue Collar, Dept of Public Works - All Divisions, Foremans, Public Works Employees",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/e34843d16d4aadc185258490005cbb8e/$FILE/Cinnaminson%20Tp%20and%20IBT%20Loc%20676%202016.pdf
1402,City of Long Branch-Monmouth,CWA Loc 1038,City of Long Branch,Monmouth,01/01/2012,12/31/2014,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/520c4a0957ee2a4a85257b6000586362/$FILE/City%20of%20Long%20Branch%20and%20CWA%20Loc%201038%202012.pdf
1403,City of Long Branch-Monmouth,CWA Loc 1038  MOA,City of Long Branch,Monmouth,01/01/2012,12/31/2014,Municipal,Other,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/ea1740bd7522870e85257b350071f8ee/$FILE/Long%20Branch%20and%20CWA%20Loc%201038%20MOA%202012.pdf
1404,City of Long Branch-Monmouth,IBT Loc 210  MOA,City of Long Branch,Monmouth,01/01/2012,12/31/2014,Municipal,Crossing Guards,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/02d80940e4ee3ed885257b600058dcdc/$FILE/City%20of%20Long%20Branch%20and%20IBT%20Loc%20210%20MOA%202012.pdf
1405,City of Long Branch-Monmouth,PBA Loc 10,City of Long Branch,Monmouth,01/01/2017,12/31/2018,Municipal,"Patrol Women, Patrolmen, Police Officers",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/1c5e5d3c81ed339d852580fa0051e3db/$FILE/City%20of%20Long%20Branch%20and%20PBA%20Loc%2010A%202017.pdf
1406,City of Long Branch-Monmouth,PBA Loc 10A (Superiors),City of Long Branch,Monmouth,01/01/2013,12/31/2016,Municipal,"Police Superior Officers, Supervisory Officers",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/2be58bb73b062962852580fa00517837/$FILE/City%20of%20Long%20Branch%20and%20PBA%20Loc%2010A%20SOA%202013.pdf
1407,Clark Library-Union,Union Co 8,Clark Library,Union,01/01/1993,12/31/1995,Municipal,"Professionals, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/89f0611663ac0b838525738b006c8c42/$FILE/ATTETC57/Clark%20Library%20and%20Union%20Co%208%201993.pdf
1408,Clark Library-Union,Union Co 8,Clark Library,Union,01/01/1993,12/31/1993,Municipal,"Professionals, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/1a0c32aa8d0744678525738b006bea8b/$FILE/ATTIUBQC/Clark%20Library%20and%20Union%20Co%208%20add%201993.pdf
1409,Clark Library-Union,Union Co 8,Clark Library,Union,01/01/1985,12/31/1986,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/b624837782eb82fb85257287005cd5be/$FILE/ATTY7MT8/Clark%20Library%20and%20Union%20Co%208%201985.pdf
1410,Clark Tp-Union,Clark School Guard Assn,Clark Tp,Union,01/01/1982,12/31/1982,Municipal,Crossing Guards,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/793c634593fce01e852572d7006d04c9/$FILE/Clark%20Tp%20and%20Clark%20School%20Guard%20Assn%201982.pdf
1411,Clark Tp-Union,Clark School Guard Assn,Clark Tp,Union,01/01/1981,12/31/1981,Municipal,Crossing Guards,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/edc036c66ac906df852572d7006cca4f/$FILE/Clark%20Tp%20and%20Clark%20School%20Guard%20Assn%201981.pdf
1412,Clark Tp-Union,Clark School Guard Assn,Clark Tp,Union,01/01/1976,12/31/1976,Municipal,Crossing Guards,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/3d44cc89d3327c22852572d7006c99ea/$FILE/Clark%20Tp%20and%20Clark%20School%20Guard%20Assn%201976.pdf
1413,Clark Tp-Union,IBT Loc 469,Clark Tp,Union,01/01/1979,12/31/1981,Municipal,Other Law Enforcement,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/e24b2992aec261bf852574e40075670a/$FILE/ATTRAMSC/Clark%20Tp%20and%20IBT%20Loc%20469%201979.pdf
1414,Clark Tp-Union,IBT Loc 469,Clark Tp,Union,01/01/1976,12/31/1977,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/bd87b254be559ea6852579a600647ab8/$FILE/ATT611X4/Clark%20Tp%20and%20%20IBT%20Loc%20469%201976.pdf
1415,Clark Tp-Union,IBT Loc 469,Clark Tp,Union,01/01/1976,12/31/1977,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d74ad6bad0596d8b852579a60065252c/$FILE/ATTB3I97/Clark%20Tp%20and%20IBT%20Loc%20469%201976.pdf
1416,Clark Tp-Union,IBT Loc 469,Clark Tp,Union,01/01/1973,01/01/1974,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/ae023084550a40bf852579a60064c650/$FILE/ATT1LV9G/Clark%20Tp%20and%20IBT%20Loc%20469%201973.pdf
1417,Clark Tp-Union,IBT Loc 469,Clark Tp,Union,01/01/1969,12/31/1969,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/b8b60169afe606dd852579a60064a2f7/$FILE/ATTV22CO/Clark%20Tp%20and%20IBT%20Loc%20469%201969.pdf
1418,Clark Tp-Union,IFPTE Loc 8,Clark Tp,Union,01/01/2010,12/31/2017,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/6f2acc042b6c54ef85257dd30063df30/$FILE/Clark%20Tp%20and%20IFPTE%20Loc%208%202010.pdf
1419,Clark Tp-Union,IFPTE Loc 8,Clark Tp,Union,01/01/2010,12/31/2014,Municipal,Dispatchers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/6d48c70c4ebd214685257dd30063ffd1/$FILE/Clark%20Tp%20and%20IFPTE%20Loc%208%20Comm%20Operators%202010.pdf
1420,Clark Tp-Union,IFPTE Loc 8,Clark Tp,Union,01/01/2010,12/31/2014,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/3cdeb3d15975e17785257dd300641efc/$FILE/Clark%20Tp%20and%20IFPTE%20Loc%208%20White%20Collar%202010.pdf
1421,Clark Tp-Union,IFPTE Loc 8,Clark Tp,Union,01/01/2010,12/31/2014,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d401246f7c76cf7285257dd300643f37/$FILE/Clark%20Tp%20and%20PBA%20Loc%20125%202010.pdf
1422,Clark Tp-Union,NJCSA Co 8 IFPTE,Clark Tp,Union,06/01/1983,06/01/1985,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/0c061c9f48707a1a85257306006f6c9a/$FILE/ATTE6I3L/Clark%20Tp%20and%20NJCSA%20Co%208%201983.pdf
1423,Clark Tp-Union,PBA,Clark Tp,Union,01/01/1980,12/31/1982,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/973e01f4174b7927852572d7006ecb20/$FILE/Clark%20Tp%20and%20PBA%20Loc%201980.pdf
1424,Clark Tp-Union,PBA,Clark Tp,Union,01/01/1975,12/31/1977,Municipal,"Crossing Guards, Police Officers",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/a3bc154f38218afd852572d7006dce10/$FILE/Clark%20Tp%20and%20PBA%201975.pdf
1425,Clark Tp-Union,PBA Loc 125,Clark Tp,Union,01/01/2010,12/31/2014,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/34f6531f65c9633185257dd30064751f/$FILE/Clark%20and%20PBA%20Loc%20125%202010.pdf
1426,Clark Tp-Union,PBA Loc 125,Clark Tp,Union,01/01/2006,12/31/2009,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/abee1204f91a7983852571b70055e563/$FILE/Clark%20Tp%20and%20PBA%20Loc%20125%202006.pdf
1427,Clark Tp-Union,PBA Loc 125,Clark Tp,Union,01/01/2006,12/31/2009,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/dc19c692f0e1e09c8525743d00552d41/$FILE/Clark%20Tp%20and%20PBA%20Loc%20125%202006.pdf
1428,Clark Tp-Union,PBA Loc 125,Clark Tp,Union,01/01/2002,12/31/2005,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/2351c8ae067ca11e85256fea005766b1/$FILE/Clark%20Tp%20and%20PBA%20Loc%20125%202002.pdf
1429,Clark Tp-Union,PBA Loc 125,Clark Tp,Union,01/01/1979,12/31/1980,Municipal,Police Officers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/d707167e660f2ebe852572d7006e9b86/$FILE/Clark%20Tp%20and%20PBA%20Loc%20125%201979.pdf
1430,Clark Tp-Union,Union Co 8,Clark Tp,Union,01/01/2002,12/31/2005,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/7fa337bb7f5106c985256fea005660c1/$FILE/Clark%20Tp%20and%20Union%20Co%208%20IFPTE%20Blue%20Collar%202002.pdf
1431,Clark Tp-Union,Union Co 8,Clark Tp,Union,01/01/2002,12/31/2004,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/9d244c9f335e18b685256fea0056e53b/$FILE/Clark%20Tp%20and%20Union%20Co%208%20IFPTE%20White%20Collar%202002.pdf
1432,Clark Tp-Union,Union Co 8,Clark Tp,Union,01/01/1983,12/31/1984,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/999384225126a09585257980006f9a00/$FILE/ATTIP9SX/Clark%20Tp%20and%20Union%20Co%208%201983.pdf
1433,Clark Tp-Union,Union Co 8,Clark Tp,Union,01/01/1983,12/31/1984,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/f12980ff7e72367c85257287005e999d/$FILE/ATTR6MLK/Clark%20Tp%20and%20Union%20Co%208%201983.pdf
1434,Clark Tp-Union,Union Co 8,Clark Tp,Union,01/01/1979,12/31/1981,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/13b87476a41f5a1d85257980006f67ca/$FILE/ATT19Y1D/Clark%20Tp%20and%20Union%20Co%208%201979.pdf
1435,Clark Tp-Union,Union Co 8,Clark Tp,Union,01/01/1975,12/31/1977,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/8297536525bb6acb85257980006f2d48/$FILE/ATTEMHQM/Clark%20Tp%20and%20Union%20Co%208%201975.pdf
1436,Clark Tp-Union,Union Co 8,Clark Tp,Union,01/01/1973,12/31/1974,Municipal,"Other, White Collar",https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/1b03f352bbbb8c3f85257980006f1287/$FILE/ATTMIVUH/Clark%20Tp%20and%20Union%20Co%208%201973.pdf
1437,Clark Tp-Union,Union Co 8 IFPTE,Clark Tp,Union,01/01/2015,12/31/2019,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/5c558729e5bc396e852582b9006d495e/$FILE/Clark%20Tp%20and%20Union%20Co%208%20WC%202015.pdf
1438,Clark Tp-Union,Union Co 8 IFPTE,Clark Tp,Union,01/01/2006,12/31/2009,Municipal,Blue Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/f6d3897848d521928525743d005598f6/$FILE/Clark%20Tp%20and%20IFPTE%20Co%208%202006.pdf
1439,Clark Tp-Union,Union Co 8 IFPTE,Clark Tp,Union,01/01/2005,12/31/2009,Municipal,Dispatchers,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/068750660b1f0bb0852571b700557591/$FILE/Clark%20Tp%20and%20Union%20Co%208%20IFPTE%202005.pdf
1440,Clark Tp-Union,Union Co 8 IFPTE,Clark Tp,Union,01/01/2005,12/31/2009,Municipal,White Collar,https://www.perc.state.nj.us/publicsectorcontracts.nsf/3efe43d612f7eb5285256f9400714ad6/27218e601b92017f8525743d00560a1c/$FILE/Clark%20TP%20and%20Union%20Co%208%20IFPTE%20WC%202005.pdf
